"","study_id","es_id","yi","vi","ni","author","transfer","test","allocation","comparison","baseline","age_group","mean_age_exp","mean_age_control","pop"
"145",23,145,0.726276463262765,0.0926413644411132,57,"Dahlin (2011) and (2013)","Near","Span board back","Non-random","Non-Active",0.0537982565379826,"children","10.7","10.7","Learning disabilities/ADHD"
"146",23,146,0.701561111446083,0.0923318073534289,57,"Dahlin (2011) and (2013)","Near","Digit span forward","Non-random","Non-Active",-0.125278769901086,"children","10.7","10.7","Learning disabilities/ADHD"
"147",23,147,0.74369291866994,0.0928659403726075,57,"Dahlin (2011) and (2013)","Near","Digit span back","Non-random","Non-Active",0.130472441871919,"children","10.7","10.7","Learning disabilities/ADHD"
"148",23,148,0.0858836443365948,0.088079070575105,57,"Dahlin (2011) and (2013)","Far","Stroop: time (s)","Non-random","Non-Active",-0.00538643065525662,"children","10.7","10.7","Learning disabilities/ADHD"
"149",23,149,0.169860103712783,0.0882674605265856,57,"Dahlin (2011) and (2013)","Far","Raven; RCPM","Non-random","Non-Active",0.509580311138351,"children","10.7","10.7","Learning disabilities/ADHD"
"150",23,150,0.445658201571548,0.0897565726125037,57,"Dahlin (2011) and (2013)","Far","Word decoding","Non-random","Non-Active",-0.413519388958215,"children","10.7","10.7","Learning disabilities/ADHD"
"151",23,151,-0.241650171862625,0.0885266039540234,57,"Dahlin (2011) and (2013)","Far","Orthographical verification","Non-random","Non-Active",-0.311936232930701,"children","10.7","10.7","Learning disabilities/ADHD"
"152",23,152,0.608185974043654,0.0912590195107093,57,"Dahlin (2011) and (2013)","Far","Reading comprehension","Non-random","Non-Active",-0.407072683822047,"children","10.7","10.7","Learning disabilities/ADHD"
"153",23,153,0.453907722837553,0.0898216690004299,57,"Dahlin (2011) and (2013)","Far","Addition","Non-random","Non-Active",-0.361734890230693,"children","10.7","10.7","Learning disabilities/ADHD"
"154",23,154,0.00326776222317974,0.088014462486556,57,"Dahlin (2011) and (2013)","Far","Subtraction","Non-random","Non-Active",-0.348016676768649,"children","10.7","10.7","Learning disabilities/ADHD"
"155",23,155,0.245390228830837,0.088542582540378,57,"Dahlin (2011) and (2013)","Far","Basic Number Screening Test","Non-random","Non-Active",-0.414001919806626,"children","10.7","10.7","Learning disabilities/ADHD"
"156",23,156,0.844793267125449,0.0942746816612099,57,"Dahlin (2011) and (2013)","Near","Span board forward","Non-random","Non-Active",0.382972947763537,"children","10.7","10.7","Learning disabilities/ADHD"
"157",23,157,0.636612702366127,0.0915694191053626,57,"Dahlin (2011) and (2013)","Near","Span board back","Non-random","Non-Active",0.0537982565379826,"children","10.7","10.7","Learning disabilities/ADHD"
"158",23,158,0.338252678732933,0.0890180080690126,57,"Dahlin (2011) and (2013)","Near","Digit span forward","Non-random","Non-Active",-0.125278769901086,"children","10.7","10.7","Learning disabilities/ADHD"
"159",23,159,0.521889767487677,0.0904035699526823,57,"Dahlin (2011) and (2013)","Near","Digit span back","Non-random","Non-Active",0.130472441871919,"children","10.7","10.7","Learning disabilities/ADHD"
"160",23,160,0.127179612693564,0.0881562517463362,57,"Dahlin (2011) and (2013)","Far","Stroop: time (s)","Non-random","Non-Active",-0.00538643065525662,"children","10.7","10.7","Learning disabilities/ADHD"
"161",23,161,-0.0775904177453458,0.088067178229152,57,"Dahlin (2011) and (2013)","Far","Raven; RCPM","Non-random","Non-Active",0.509580311138351,"children","10.7","10.7","Learning disabilities/ADHD"
"162",23,162,0.16712182558933,0.0882593662261908,57,"Dahlin (2011) and (2013)","Far","Word decoding","Non-random","Non-Active",-0.413519388958215,"children","10.7","10.7","Learning disabilities/ADHD"
"163",23,163,-0.0923759659751861,0.0880892224937481,57,"Dahlin (2011) and (2013)","Far","Orthographical verification","Non-random","Non-Active",-0.311936232930701,"children","10.7","10.7","Learning disabilities/ADHD"
"164",23,164,0.642108697695491,0.091631066884681,57,"Dahlin (2011) and (2013)","Far","Reading comprehension","Non-random","Non-Active",-0.407072683822047,"children","10.7","10.7","Learning disabilities/ADHD"
"165",23,165,0.245214516935229,0.0885418263553791,57,"Dahlin (2011) and (2013)","Far","Addition","Non-random","Non-Active",-0.361734890230693,"children","10.7","10.7","Learning disabilities/ADHD"
"166",23,166,-0.240180523403716,0.0885203923598239,57,"Dahlin (2011) and (2013)","Far","Subtraction","Non-random","Non-Active",-0.348016676768649,"children","10.7","10.7","Learning disabilities/ADHD"
"167",23,167,0.270983074782519,0.0886585076492634,57,"Dahlin (2011) and (2013)","Far","Basic Number Screening Test","Non-random","Non-Active",-0.414001919806626,"children","10.7","10.7","Learning disabilities/ADHD"
"168",37,168,0.525299390637265,0.0909894246824411,44,"Dentz et al. (2017)","Near","Digit Span","Random","Active",0.086860529160493,"adult","39.479999999999997","43.9","Adults with ADHD"
"169",37,169,-0.0185283908498736,0.0878576502672548,44,"Dentz et al. (2017)","Near","Letter–Number Sequencing","Random","Active",0.0463209771246849,"adult","39.479999999999997","43.9","Adults with ADHD"
"170",37,170,0.818196632785883,0.0954610869562851,44,"Dentz et al. (2017)","Near","Corsi block-tapping","Random","Active",0.187724768561263,"adult","39.479999999999997","43.9","Adults with ADHD"
"171",37,171,0.1046903885252,0.0879782954511419,44,"Dentz et al. (2017)","Far","WAIS-III Matrix Reasoning subtest","Random","Active",0.21265235169181,"adult","39.479999999999997","43.9","Adults with ADHD"
"172",34,172,0.0995022789320982,0.0613075309712292,64,"Dunning et al. (2013)_S1","Near","AWMA - Digit recall","Random","Active",0.254725834066172,"children","8.42","8.42","Children with low WM"
"173",34,173,1.07966550751666,0.0703370380384834,64,"Dunning et al. (2013)_S1","Near","AWMA - Dot matrix","Random","Active",-0.4449117555772,"children","8.42","8.42","Children with low WM"
"174",34,174,1.57383030532155,0.0805812897715093,64,"Dunning et al. (2013)_S1","Near","AWMA - Backward digit recall","Random","Active",-0.650303486564337,"children","8.42","8.42","Children with low WM"
"175",34,175,1.04234641324456,0.0697183539531911,64,"Dunning et al. (2013)_S1","Near","AWMA - MrX","Random","Active",-0.32022931282475,"children","8.42","8.42","Children with low WM"
"176",34,176,0.787116807410948,0.0694208285443236,61,"Dunning et al. (2013)_S1","Near","Following instructions","Random","Active",-0.0942654859174788,"children","8.42","8.42","Children with low WM"
"177",34,177,-0.0860742118755135,0.0630319183331884,62,"Dunning et al. (2013)_S1","Far","Rhyme recall","Random","Active",0.0407719950989276,"children","8.42","8.42","Children with low WM"
"178",34,178,0.440355456416887,0.0627451264750061,64,"Dunning et al. (2013)_S1","Near","Sentence counting (storage)","Random","Active",-0.534717339934791,"children","8.42","8.42","Children with low WM"
"179",34,179,0.236048280941006,0.0616654847792177,64,"Dunning et al. (2013)_S1","Near","Sentence counting (processing)","Random","Active",-0.268985250374634,"children","8.42","8.42","Children with low WM"
"180",34,180,0.170580635454541,0.0663642891860327,60,"Dunning et al. (2013)_S1","Far","Verbal IQ","Random","Active",-0.142760617655088,"children","8.42","8.42","Children with low WM"
"181",34,181,-0.348014598642854,0.06575580475481,61,"Dunning et al. (2013)_S1","Far","Performance IQ","Random","Active",0.301726942665726,"children","8.42","8.42","Children with low WM"
"182",34,182,-0.210772606148986,0.0635278419776095,62,"Dunning et al. (2013)_S1","Far","aWOND - Number operations","Random","Active",0.296313436566593,"children","8.42","8.42","Children with low WM"
"183",34,183,-0.102740565364488,0.0632547011088078,62,"Dunning et al. (2013)_S1","Far","aWOND - Maths reasoning","Random","Active",0.0778337616397637,"children","8.42","8.42","Children with low WM"
"184",34,184,0.114658530668824,0.0624309572354001,63,"Dunning et al. (2013)_S1","Far","WORD - Basic reading","Random","Active",-0.128990847002427,"children","8.42","8.42","Children with low WM"
"185",34,185,0.0133836769318569,0.0672038760390077,58,"Dunning et al. (2013)_S1","Far","WORD - Reading accuracy","Random","Active",-0.1345803069259,"children","8.42","8.42","Children with low WM"
"186",34,186,0.215489817927009,0.0676026410288525,58,"Dunning et al. (2013)_S1","Far","WORD - Reading comprehension","Random","Active",-0.321748590215155,"children","8.42","8.42","Children with low WM"
"187",34,187,0.0274489007768719,0.0695445464382561,56,"Dunning et al. (2013)_S1","Far","WORD - Reading rate","Random","Active",-0.115677510416818,"children","8.42","8.42","Children with low WM"
"188",34,188,0.39362652938653,0.0678070867475971,59,"Dunning et al. (2013)_S1","Far","KTEA - written expression","Random","Active",-0.807013426714153,"children","8.42","8.42","Children with low WM"
"189",34,189,0.330000574092293,0.064047803972758,62,"Dunning et al. (2013)_S1","Far","D-KEFS - Visual scanning speed","Random","Active",-0.516522637709675,"children","8.42","8.42","Children with low WM"
"190",34,190,0.159745758431681,0.0658149883208917,60,"Dunning et al. (2013)_S1","Far","Conners' CPT - Omissions","Random","Active",-0.0808224323831839,"children","8.42","8.42","Children with low WM"
"191",34,191,-0.0814894083112264,0.0656576701236417,60,"Dunning et al. (2013)_S1","Far","Conners' CPT - Commissions","Random","Active",0.491264718676249,"children","8.42","8.42","Children with low WM"
"192",34,192,-0.263591419129316,0.0661813360617391,60,"Dunning et al. (2013)_S1","Far","Conners' CPT - Hit Rate","Random","Active",0.20409309355157,"children","8.42","8.42","Children with low WM"
"193",34,193,-0.208752589702735,0.061570632066502,64,"Dunning et al. (2013)_S2","Near","AWMA - Digit recall","Random","Non-Active",0.339846366171347,"children","8.42","8.42","Children with low WM"
"194",34,194,0.645849160782525,0.0644889406194387,64,"Dunning et al. (2013)_S2","Near","AWMA - Dot matrix","Random","Non-Active",0.28454803605491,"children","8.42","8.42","Children with low WM"
"195",34,195,2.26491144839173,0.101306930702036,64,"Dunning et al. (2013)_S2","Near","AWMA - Backward digit recall","Random","Non-Active",-0.631751220053078,"children","8.42","8.42","Children with low WM"
"196",34,196,1.07176692921871,0.0702042782138403,64,"Dunning et al. (2013)_S2","Near","AWMA - MrX","Random","Non-Active",0.300822310420394,"children","8.42","8.42","Children with low WM"
"197",34,197,0.556726841909252,0.0894482081213646,50,"Dunning et al. (2013)_S2","Near","Following instructions","Random","Non-Active",-0.0808919342945066,"children","8.42","8.42","Children with low WM"
"198",34,198,0.212099538604471,0.0633349622390452,62,"Dunning et al. (2013)_S2","Far","Rhyme recall","Random","Non-Active",-0.245842647018818,"children","8.42","8.42","Children with low WM"
"199",34,199,0.948029532783204,0.0682517441862016,64,"Dunning et al. (2013)_S2","Near","Sentence counting (storage)","Random","Non-Active",-0.766913442938055,"children","8.42","8.42","Children with low WM"
"200",34,200,0.510884482560522,0.0632692673072327,64,"Dunning et al. (2013)_S2","Near","Sentence counting (processing)","Random","Non-Active",-0.409288136596782,"children","8.42","8.42","Children with low WM"
"201",34,201,-0.140791017529083,0.0613850419642307,64,"Dunning et al. (2013)_S2","Far","Verbal IQ","Random","Non-Active",0.19864079205836,"children","8.42","8.42","Children with low WM"
"202",34,202,-0.294514368262006,0.0619078279212299,64,"Dunning et al. (2013)_S2","Far","Performance IQ","Random","Non-Active",0.414962196970744,"children","8.42","8.42","Children with low WM"
"203",34,203,-0.132336364885391,0.0622137859618372,63,"Dunning et al. (2013)_S2","Far","aWOND - Number operations","Random","Non-Active",0.342558194521041,"children","8.42","8.42","Children with low WM"
"204",34,204,-0.145801539427623,0.0622435095763482,63,"Dunning et al. (2013)_S2","Far","aWOND - Maths reasoning","Random","Non-Active",0.551962970690285,"children","8.42","8.42","Children with low WM"
"205",34,205,-0.270489918327093,0.0618017816931348,64,"Dunning et al. (2013)_S2","Far","WORD - Basic reading","Random","Non-Active",0.0435353166700596,"children","8.42","8.42","Children with low WM"
"206",34,206,0.0360834015839386,0.0672135561171253,58,"Dunning et al. (2013)_S2","Far","WORD - Reading accuracy","Random","Non-Active",0.00649501228510919,"children","8.42","8.42","Children with low WM"
"207",34,207,0.224964376007943,0.0676386161050803,58,"Dunning et al. (2013)_S2","Far","WORD - Reading comprehension","Random","Non-Active",-0.139153222272955,"children","8.42","8.42","Children with low WM"
"208",34,208,0.2344705708123,0.0700286804241774,56,"Dunning et al. (2013)_S2","Far","WORD - Reading rate","Random","Non-Active",-0.021498734286515,"children","8.42","8.42","Children with low WM"
"209",34,209,0.275493506549188,0.0914920146831973,48,"Dunning et al. (2013)_S2","Far","KTEA - written expression","Random","Non-Active",-0.339801789057788,"children","8.42","8.42","Children with low WM"
"210",34,210,0.517541006204757,0.0642005778636813,63,"Dunning et al. (2013)_S2","Far","D-KEFS - Visual scanning speed","Random","Non-Active",-0.560669423388487,"children","8.42","8.42","Children with low WM"
"211",34,211,0.360296831714491,0.0747987719446523,55,"Dunning et al. (2013)_S2","Far","Conners' CPT - Omissions","Random","Non-Active",0.348192451656892,"children","8.42","8.42","Children with low WM"
"212",34,212,-0.534604352202135,0.076216844730561,55,"Dunning et al. (2013)_S2","Far","Conners' CPT - Commissions","Random","Non-Active",0.813232891697316,"children","8.42","8.42","Children with low WM"
"213",34,213,-0.107802039012013,0.0737242944234854,55,"Dunning et al. (2013)_S2","Far","Conners' CPT - Hit Rate","Random","Non-Active",-0.413360136344073,"children","8.42","8.42","Children with low WM"
"214",34,214,-0.18177640058095,0.114214598047927,34,"Dunning et al. (2013)_S3 (subsample S1)","Near","AWMA - Digit recall","Random","Active",0.676579893536123,"children","8.42","8.42","Children with low WM"
"215",34,215,0.740757275958195,0.121798108078469,34,"Dunning et al. (2013)_S3 (subsample S1)","Near","AWMA - Dot matrix","Random","Active",-0.276227765719706,"children","8.42","8.42","Children with low WM"
"216",34,216,1.28618111566349,0.138056056907945,34,"Dunning et al. (2013)_S3 (subsample S1)","Near","AWMA - Backward digit recall","Random","Active",-0.16603026450045,"children","8.42","8.42","Children with low WM"
"217",34,217,0.21454261632083,0.114405566789245,34,"Dunning et al. (2013)_S3 (subsample S1)","Near","AWMA - MrX","Random","Active",-0.0422051048500004,"children","8.42","8.42","Children with low WM"
"218",34,218,0.428532295840496,0.126506913760353,31,"Dunning et al. (2013)_S3 (subsample S1)","Near","Following instructions","Random","Active",-0.0940680649405966,"children","8.42","8.42","Children with low WM"
"219",34,219,0.0211912245023987,0.131722302775254,29,"Dunning et al. (2013)_S3 (subsample S1)","Far","Rhyme recall","Random","Active",0.029667714303359,"children","8.42","8.42","Children with low WM"
"220",34,220,-0.0237732332709186,0.131724304475672,29,"Dunning et al. (2013)_S3 (subsample S1)","Near","Sentence counting (storage)","Random","Active",-0.0356598499063768,"children","8.42","8.42","Children with low WM"
"221",34,221,0.734494410890949,0.14101597469998,29,"Dunning et al. (2013)_S3 (subsample S1)","Near","Sentence counting (processing)","Random","Active",-0.489662940593966,"children","8.42","8.42","Children with low WM"
"222",34,222,-0.0908043007824062,0.123677970090389,31,"Dunning et al. (2013)_S3 (subsample S1)","Far","Verbal IQ (Similarities and Vocab WASI)","Random","Active",-0.176203583661097,"children","8.42","8.42","Children with low WM"
"223",34,223,-0.130462983601628,0.123819505075061,31,"Dunning et al. (2013)_S3 (subsample S1)","Far","Performance IQ (Block Design & Matrix Reasoning WASI)","Random","Active",0.41079666737372,"children","8.42","8.42","Children with low WM"
"224",34,224,-0.0507110716968165,0.122556915558895,31,"Dunning et al. (2013)_S3 (subsample S1)","Far","aWOND - Maths reasoning","Random","Active",0.302182413535823,"children","8.42","8.42","Children with low WM"
"225",34,225,-0.0234746872685988,0.12355386750816,31,"Dunning et al. (2013)_S3 (subsample S1)","Far","WORD - Basic reading","Random","Active",-0.216553990052828,"children","8.42","8.42","Children with low WM"
"226",34,226,-0.150912761070223,0.1239123126777,31,"Dunning et al. (2013)_S3 (subsample S1)","Far","WORD - Reading accuracy","Random","Active",0.042932078580322,"children","8.42","8.42","Children with low WM"
"227",34,227,-0.0511381231449489,0.123587158583909,31,"Dunning et al. (2013)_S3 (subsample S1)","Far","WORD - Reading comprehension","Random","Active",-0.00776781617391546,"children","8.42","8.42","Children with low WM"
"228",34,228,-0.526338396672297,0.128013239231857,31,"Dunning et al. (2013)_S3 (subsample S1)","Far","WORD - Reading rate","Random","Active",0.0961769786159639,"children","8.42","8.42","Children with low WM"
"229",34,229,-0.0455246281172328,0.16577180684968,24,"Dunning et al. (2013)_S3 (subsample S1)","Far","KTEA - written expression","Random","Active",-0.0606995041563104,"children","8.42","8.42","Children with low WM"
"230",34,230,0.147171711407933,0.122864784911252,31,"Dunning et al. (2013)_S3 (subsample S1)","Far","Conners' CPT - Omissions","Random","Active",-0.102485911244468,"children","8.42","8.42","Children with low WM"
"231",34,231,-0.0920308551170836,0.12265204564762,31,"Dunning et al. (2013)_S3 (subsample S1)","Far","Conners' CPT - Commissions","Random","Active",0.511747330726815,"children","8.42","8.42","Children with low WM"
"232",34,232,0.0851723605855,0.122632443272041,31,"Dunning et al. (2013)_S3 (subsample S1)","Far","Conners' CPT - Hit Rate","Random","Active",0.442605087487042,"children","8.42","8.42","Children with low WM"
"233",35,233,0.670274309190867,0.0616921960424066,67,"Egeland et al. (2013) and Hovik et al. (2013)","Near","Visual WM: (Leiter R forward + Leiter backward)","Random","Non-Active",-0.335137154595433,"children","10.4","10.4","children with ADHD"
"234",35,234,1.13108789675959,0.0678869138083374,67,"Egeland et al. (2013) and Hovik et al. (2013)","Near","Visual WM: (Leiter R forward + Leiter backward)","Random","Non-Active",-0.335137154595433,"children","10.4","10.4","children with ADHD"
"235",35,235,0.598487052643997,0.0610124878530126,67,"Egeland et al. (2013) and Hovik et al. (2013)","Near","Auditory WM: (Digit span forward + Digit Span backward)","Random","Non-Active",-0.598487052643997,"children","10.4","10.4","children with ADHD"
"236",35,236,0.478789642115198,0.0600501950859551,67,"Egeland et al. (2013) and Hovik et al. (2013)","Near","Auditory WM: (Digit span forward + Digit Span backward)","Random","Non-Active",-0.598487052643997,"children","10.4","10.4","children with ADHD"
"237",35,237,0.253377613380701,0.0588185584707738,67,"Egeland et al. (2013) and Hovik et al. (2013)","Near","Manipulation WM (Letter-Number + Sentence Span)","Random","Non-Active",-0.12668880669035,"children","10.4","10.4","children with ADHD"
"238",35,238,0.717903237911986,0.0621856095457142,67,"Egeland et al. (2013) and Hovik et al. (2013)","Near","Manipulation WM (Letter-Number + Sentence Span)","Random","Non-Active",-0.12668880669035,"children","10.4","10.4","children with ADHD"
"239",35,239,0.282404853833425,0.0589346203103721,67,"Egeland et al. (2013) and Hovik et al. (2013)","Near","CAVLT-2 Level of learning","Random","Non-Active",0,"children","10.4","10.4","children with ADHD"
"240",35,240,-0.141202426916713,0.0584882443693161,67,"Egeland et al. (2013) and Hovik et al. (2013)","Near","CAVLT-2 Level of learning","Random","Non-Active",0,"children","10.4","10.4","children with ADHD"
"241",35,241,0.129980107597064,0.0584655331977025,67,"Egeland et al. (2013) and Hovik et al. (2013)","Near","CAVLT-2 Delayed Recall","Random","Non-Active",-0.0779880645582381,"children","10.4","10.4","children with ADHD"
"242",35,242,-0.129980107597063,0.0584655331977025,67,"Egeland et al. (2013) and Hovik et al. (2013)","Near","CAVLT-2 Delayed Recall","Random","Non-Active",-0.0779880645582381,"children","10.4","10.4","children with ADHD"
"243",35,243,0.214813917057937,0.0586838182021117,67,"Egeland et al. (2013) and Hovik et al. (2013)","Near","CAVLT-2 Recognition","Random","Non-Active",-0.214813917057937,"children","10.4","10.4","children with ADHD"
"244",35,244,-0.300739483881111,0.0590144093827333,67,"Egeland et al. (2013) and Hovik et al. (2013)","Near","CAVLT-2 Recognition","Random","Non-Active",-0.214813917057937,"children","10.4","10.4","children with ADHD"
"245",35,245,0.395379209351613,0.0595060547709604,67,"Egeland et al. (2013) and Hovik et al. (2013)","Near","Benton Visual Retention Test","Random","Non-Active",-0.22593097677235,"children","10.4","10.4","children with ADHD"
"246",35,246,0.22593097677235,0.0587203837790037,67,"Egeland et al. (2013) and Hovik et al. (2013)","Near","Benton Visual Retention Test","Random","Non-Active",-0.22593097677235,"children","10.4","10.4","children with ADHD"
"247",35,247,-0.196403392694138,0.0586273202446489,67,"Egeland et al. (2013) and Hovik et al. (2013)","Far","CPT-II Focus","Random","Non-Active",0.491008481735345,"children","10.4","10.4","children with ADHD"
"248",35,248,-0.196403392694138,0.0586273202446489,67,"Egeland et al. (2013) and Hovik et al. (2013)","Far","CPT-II Focus","Random","Non-Active",0.491008481735345,"children","10.4","10.4","children with ADHD"
"249",35,249,0.162090870398755,0.0585355229133419,67,"Egeland et al. (2013) and Hovik et al. (2013)","Far","CPT-II Hyperactivity-Impulsivity","Random","Non-Active",0.162090870398755,"children","10.4","10.4","children with ADHD"
"250",35,250,-0.486272611196265,0.0601040871083643,67,"Egeland et al. (2013) and Hovik et al. (2013)","Far","CPT-II Hyperactivity-Impulsivity","Random","Non-Active",0.162090870398755,"children","10.4","10.4","children with ADHD"
"251",35,251,0,0.0583394523889641,67,"Egeland et al. (2013) and Hovik et al. (2013)","Far","CPT-II Sustained","Random","Non-Active",0.0850596968116926,"children","10.4","10.4","children with ADHD"
"252",35,252,-0.170119393623385,0.0585554270761789,67,"Egeland et al. (2013) and Hovik et al. (2013)","Far","CPT-II Sustained","Random","Non-Active",0.0850596968116926,"children","10.4","10.4","children with ADHD"
"253",35,253,0.375838997254802,0.0593935938207364,67,"Egeland et al. (2013) and Hovik et al. (2013)","Far","CPT-II Vigilance","Random","Non-Active",0,"children","10.4","10.4","children with ADHD"
"254",35,254,0.187919498627401,0.0586029877469072,67,"Egeland et al. (2013) and Hovik et al. (2013)","Far","CPT-II Vigilance","Random","Non-Active",0,"children","10.4","10.4","children with ADHD"
"255",35,255,-0.0526411179409374,0.0583601321449198,67,"Egeland et al. (2013) and Hovik et al. (2013)","Far","TMT-4","Random","Non-Active",-0.0526411179409374,"children","10.4","10.4","children with ADHD"
"256",35,256,0.0263205589704688,0.058344622327953,67,"Egeland et al. (2013) and Hovik et al. (2013)","Far","TMT-4","Random","Non-Active",-0.0526411179409374,"children","10.4","10.4","children with ADHD"
"257",35,257,0.288845046172688,0.0589620752299977,67,"Egeland et al. (2013) and Hovik et al. (2013)","Far","CW Controlled attention - Stroop","Random","Non-Active",-0.336985887201469,"children","10.4","10.4","children with ADHD"
"258",35,258,0.433267569259032,0.0597403537812897,67,"Egeland et al. (2013) and Hovik et al. (2013)","Far","CW Controlled attention - Stroop","Random","Non-Active",-0.336985887201469,"children","10.4","10.4","children with ADHD"
"259",35,259,0.275861400863292,0.058907359198563,67,"Egeland et al. (2013) and Hovik et al. (2013)","Far","key math","Random","Non-Active",0,"children","10.4","10.4","children with ADHD"
"260",35,260,0.229884500719409,0.0587338321178522,67,"Egeland et al. (2013) and Hovik et al. (2013)","Far","key math","Random","Non-Active",0,"children","10.4","10.4","children with ADHD"
"261",35,261,0.454314561015027,0.0598797637348617,67,"Egeland et al. (2013) and Hovik et al. (2013)","Far","LOGOS accuracy","Random","Non-Active",-0.302876374010018,"children","10.4","10.4","children with ADHD"
"262",35,262,0.605752748020036,0.0610777836705598,67,"Egeland et al. (2013) and Hovik et al. (2013)","Far","LOGOS accuracy","Random","Non-Active",-0.302876374010018,"children","10.4","10.4","children with ADHD"
"263",35,263,0.415519124379961,0.05962793106602,67,"Egeland et al. (2013) and Hovik et al. (2013)","Far","added LOGOS decoding speed","Random","Non-Active",-0.166207649751985,"children","10.4","10.4","children with ADHD"
"264",35,264,0.166207649751985,0.058545608977293,67,"Egeland et al. (2013) and Hovik et al. (2013)","Far","added LOGOS decoding speed","Random","Non-Active",-0.166207649751985,"children","10.4","10.4","children with ADHD"
"265",35,265,-0.315160112445464,0.0590806904223718,67,"Egeland et al. (2013) and Hovik et al. (2013)","Far","LOGOS - Word decoding speed","Random","Non-Active",-0.111232980863104,"children","10.4","10.4","children with ADHD"
"266",35,266,-0.148310641150807,0.0585036019880578,67,"Egeland et al. (2013) and Hovik et al. (2013)","Far","LOGOS - Word decoding speed","Random","Non-Active",-0.111232980863104,"children","10.4","10.4","children with ADHD"
"267",35,267,0.560341275554384,0.0606826042179933,67,"Egeland et al. (2013) and Hovik et al. (2013)","Far","LOGOS - Word decoding quality - Accuracy","Random","Non-Active",-0.35021329722149,"children","10.4","10.4","children with ADHD"
"268",35,268,0.630383934998682,0.0613050039225792,67,"Egeland et al. (2013) and Hovik et al. (2013)","Far","LOGOS - Word decoding quality - Accuracy","Random","Non-Active",-0.35021329722149,"children","10.4","10.4","children with ADHD"
"269",40,269,1.06148622946184,0.136382438398362,32,"Falth et al. (2015)","Far","Words and Image - Word decoding","Non-random","Non-Active",0.112392659590077,"children","first grade","first grade","TD children"
"270",40,270,1.21134310891527,0.141704299526165,32,"Falth et al. (2015)","Far","Words and Image - Word decoding","Non-random","Non-Active",0.112392659590077,"children","first grade","first grade","TD children"
"271",40,271,-0.0138831356848574,0.118779934118976,32,"Falth et al. (2015)","Far","AG1 - basic arithmetic","Non-random","Non-Active",1.20783280458262,"children","first grade","first grade","TD children"
"272",40,272,-0.832988141091462,0.129618629458704,32,"Falth et al. (2015)","Far","AG1 - basic arithmetic","Non-random","Non-Active",1.20783280458262,"children","first grade","first grade","TD children"
"273",41,273,-0.0901047878865617,0.076854193432975,51,"Foy & Mann (2014)","Near","digit span Forward - subtest of the Wechsler Intelligence Scale for Children","Random","Non-Active",0.495576333376089,"children","62.4 months","61.9 months","TD children (Low income)"
"274",41,274,0.343506015652742,0.0779314239230686,51,"Foy & Mann (2014)","Near","digit span Backward - subtest of the Wechsler Intelligence Scale for Children","Random","Non-Active",0.249822556838358,"children","62.4 months","61.9 months","TD children (Low income)"
"275",41,275,-0.0939758805119091,0.0768611796419741,51,"Foy & Mann (2014)","Near","digit span Non-word repetition - subtest of the Wechsler Intelligence Scale for Children","Random","Non-Active",0.392247153441013,"children","62.4 months","61.9 months","TD children (Low income)"
"276",41,276,0.703597886893013,0.0816280278804283,51,"Foy & Mann (2014)","Far","DIBELS - First Sounds Fluency","Random","Non-Active",0.190084912991257,"children","62.4 months","61.9 months","TD children (Low income)"
"277",41,277,0.462382683197036,0.0788706529714104,51,"Foy & Mann (2014)","Far","DIBELS - Letter Naming Fluency","Random","Non-Active",-0.289911929087256,"children","62.4 months","61.9 months","TD children (Low income)"
"278",18,278,0.0647910547115319,0.0788590809372524,52,"Gray et al. (2012)","Near","Digit Span Forward","Random","Active",0.0950268802435807,"children","12- to 17-year olds","12- to 17-year olds","LD/ADHD adolescents"
"279",18,279,0.833762259851373,0.085502942717847,52,"Gray et al. (2012)","Near","Digit Span Backward","Random","Active",-0.156618325054954,"children","12- to 17-year olds","12- to 17-year olds","LD/ADHD adolescents"
"280",18,280,0.584158066912655,0.0820998767677187,52,"Gray et al. (2012)","Near","CANTAB SSP","Random","Active",-0.376009790196651,"children","12- to 17-year olds","12- to 17-year olds","LD/ADHD adolescents"
"281",18,281,0.163352237244223,0.0790752931741953,52,"Gray et al. (2012)","Near","CANTAB Total Errors","Random","Active",0.0577143551146781,"children","12- to 17-year olds","12- to 17-year olds","LD/ADHD adolescents"
"282",18,282,-0.0491504076067385,0.0788419451853032,52,"Gray et al. (2012)","Near","CANTAB SWM","Random","Active",-0.51081316477003,"children","12- to 17-year olds","12- to 17-year olds","LD/ADHD adolescents"
"283",18,283,0.104967080123753,0.0789246598520512,52,"Gray et al. (2012)","Far","D2 Total perform SS","Random","Active",-0.233405060150953,"children","12- to 17-year olds","12- to 17-year olds","LD/ADHD adolescents"
"284",18,284,-0.0665458517634929,0.0788612969912553,52,"Gray et al. (2012)","Far","WRAT 4 Spell LE","Random","Active",-0.223912142726212,"children","12- to 17-year olds","12- to 17-year olds","LD/ADHD adolescents"
"285",18,285,-0.0150292333842079,0.0788208886015359,52,"Gray et al. (2012)","Far","WRAT 4 Read LE","Random","Active",-0.167826439456982,"children","12- to 17-year olds","12- to 17-year olds","LD/ADHD adolescents"
"286",18,286,0.0463640351065266,0.078839386158221,52,"Gray et al. (2012)","Far","WRAT 4 Sent. LE","Random","Active",-0.0642589258493966,"children","12- to 17-year olds","12- to 17-year olds","LD/ADHD adolescents"
